experiment_dir,source_batch,agent_id,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_reasoning_tokens,avg_reasoning_tokens,is_prompted_reasoning,thinking_tokens,reflection_tokens,discussion_tokens,proposal_tokens,voting_tokens,num_interactions,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,81.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.5,True,1,9472,1052.4444444444443,True,960.0,0.0,2133.3333333333335,661.3333333333334,384.0,9,9344,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,60.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.75,True,1,35328,3925.3333333333335,False,4416.0,0.0,7040.0,1770.6666666666667,1824.0,9,30848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,73.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,0.75,True,1,8256,1032.0,True,1472.0,0.0,1706.6666666666667,512.0,256.0,9,8128,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,53.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,1.0,True,5,129728,3164.0975609756097,False,3340.8,4096.0,4433.066666666667,1629.8666666666666,1516.8,41,31104,26048,22720,24576,19584,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,47.0,o3-mini-high_vs_gpt-5-nano,weak_first,500,1.0,True,5,43712,1066.1463414634147,True,1267.2,608.0,1621.3333333333333,691.2,473.6,41,10560,7232,10304,8512,6848,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.0,True,1,34560,3840.0,False,4096.0,0.0,7658.666666666667,1280.0,1184.0,9,30912,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.0,True,1,12160,1351.111111111111,True,2048.0,0.0,2368.0,896.0,192.0,9,11840,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,73.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.25,True,1,31552,3505.777777777778,False,5440.0,0.0,4992.0,1856.0,2080.0,9,25984,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,98.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.25,True,1,8192,910.2222222222222,True,1664.0,0.0,1130.6666666666667,896.0,480.0,9,7744,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,58.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.5,True,1,24832,2759.1111111111113,False,3584.0,0.0,3840.0,1877.3333333333333,1344.0,9,20736,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,80.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.5,True,1,7936,881.7777777777778,True,1856.0,0.0,1472.0,448.0,352.0,9,7616,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,51.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.75,True,1,32384,3598.222222222222,False,3712.0,0.0,6208.0,1941.3333333333333,1824.0,9,28160,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,70.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,0.75,True,1,7040,782.2222222222222,True,896.0,0.0,1344.0,661.3333333333334,384.0,9,6912,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,9.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,1.0,True,5,146880,3582.439024390244,False,4121.6,4464.0,5158.4,1834.6666666666667,1651.2,41,35712,24832,27968,37120,17728,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_5000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,91.0,o3-mini-high_vs_gpt-5-nano,weak_first,5000,1.0,True,5,44608,1088.0,True,972.8,640.0,1578.6666666666667,883.2,345.6,41,7872,11712,5440,12736,6592,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.0,True,1,21184,2353.777777777778,False,3008.0,0.0,3541.3333333333335,1173.3333333333333,832.0,9,17152,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.0,True,1,6848,760.8888888888889,True,1280.0,0.0,1109.3333333333333,661.3333333333334,512.0,9,6592,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,76.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.25,True,1,37504,4167.111111111111,False,5504.0,0.0,7253.333333333333,1728.0,1632.0,9,32448,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,94.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.25,True,1,7616,846.2222222222222,True,704.0,0.0,1536.0,704.0,384.0,9,7424,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,89.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.5,True,1,34112,3790.222222222222,False,4736.0,0.0,7168.0,1557.3333333333333,1536.0,9,30912,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,61.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.5,True,1,11392,1265.7777777777778,True,2880.0,0.0,2261.3333333333335,512.0,384.0,9,11200,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,54.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.75,True,1,30528,3392.0,False,4416.0,0.0,6250.666666666667,1301.3333333333333,1344.0,9,27072,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,74.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,0.75,True,1,12736,1415.111111111111,True,1088.0,0.0,2112.0,1685.3333333333333,640.0,9,12480,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,25.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,1.0,True,10,238464,2944.0,False,3814.4,4387.555555555556,3872.0,1358.9333333333334,1318.4,81,24128,25216,22720,24576,32128,18752,22016,24832,25536,14656
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_6000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,75.0,o3-mini-high_vs_gpt-5-nano,weak_first,6000,1.0,True,10,79872,986.074074074074,True,1017.6,590.2222222222222,1574.4,567.4666666666667,384.0,81,8192,7808,7872,7424,4672,8064,5376,11520,11392,7424
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.0,True,1,35264,3918.222222222222,False,3648.0,0.0,8106.666666666667,1408.0,1184.0,9,32192,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,97.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.0,True,1,9088,1009.7777777777778,True,1216.0,0.0,1728.0,832.0,416.0,9,8896,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,78.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.25,True,1,32832,3648.0,False,3136.0,0.0,6016.0,1856.0,2112.0,9,26752,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,83.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.25,True,1,6528,725.3333333333334,True,1152.0,0.0,1280.0,448.0,192.0,9,6336,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,69.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.5,True,1,36992,4110.222222222223,False,4608.0,0.0,7402.666666666667,1941.3333333333333,1952.0,9,32640,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,84.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.5,True,1,7232,803.5555555555555,True,960.0,0.0,1045.3333333333333,960.0,416.0,9,6976,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,74.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.75,True,1,31552,3505.777777777778,False,4288.0,0.0,5546.666666666667,2176.0,2624.0,9,27456,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,54.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,0.75,True,1,8896,988.4444444444445,True,1344.0,0.0,1386.6666666666667,1045.3333333333333,704.0,9,8640,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,13.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,1.0,True,10,295104,3643.259259259259,False,4230.4,4515.555555555556,5120.0,1785.6,1769.6,81,31424,34368,33664,30720,28224,27136,29504,26496,28544,20032
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_7000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,87.0,o3-mini-high_vs_gpt-5-nano,weak_first,7000,1.0,True,10,88448,1105.6,True,864.0,696.8888888888889,1742.9333333333334,704.0,473.6,81,9280,10880,9088,8832,7488,5440,8192,8448,11328,9344
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.0,True,1,29824,3313.777777777778,False,6336.0,0.0,5162.666666666667,1514.6666666666667,1792.0,9,26368,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.0,True,1,9600,1066.6666666666667,True,1152.0,0.0,2090.6666666666665,661.3333333333334,288.0,9,9408,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,75.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.25,True,1,27200,3022.222222222222,False,4928.0,0.0,3562.6666666666665,2154.6666666666665,1280.0,9,22080,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.25,True,1,7296,810.6666666666666,True,1536.0,0.0,960.0,853.3333333333334,672.0,9,6976,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,64.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.5,True,1,22848,2538.6666666666665,False,4096.0,0.0,3520.0,1770.6666666666667,1760.0,9,19968,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,90.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.5,True,1,7616,846.2222222222222,True,960.0,0.0,1472.0,704.0,416.0,9,7488,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,59.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.75,True,1,44096,4899.555555555556,False,6464.0,0.0,9322.666666666666,1984.0,1920.0,9,40384,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,64.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,0.75,True,1,7168,796.4444444444445,True,896.0,0.0,1130.6666666666667,853.3333333333334,512.0,9,6848,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,54.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,1.0,True,3,92800,3866.6666666666665,False,4394.666666666667,4128.0,6229.333333333333,1520.0,1497.6,25,33408,25728,30528,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_8000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,46.0,o3-mini-high_vs_gpt-5-nano,weak_first,8000,1.0,True,3,25024,1000.96,True,1280.0,544.0,1528.888888888889,661.3333333333334,362.6666666666667,25,8256,7040,9344,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.0,True,1,20416,2268.4444444444443,False,2816.0,0.0,3690.6666666666665,1152.0,960.0,9,17344,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,100.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.0,True,1,6720,746.6666666666666,True,1536.0,0.0,1024.0,618.6666666666666,320.0,9,6464,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,91.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.25,True,1,19264,2140.4444444444443,False,4544.0,0.0,2304.0,1258.6666666666667,1376.0,9,15232,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,80.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.25,True,1,4928,547.5555555555555,True,448.0,0.0,746.6666666666666,597.3333333333334,448.0,9,4480,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,61.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.5,True,1,25152,2794.6666666666665,False,2560.0,0.0,4309.333333333333,1237.3333333333333,1184.0,9,19200,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,85.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.5,True,1,8320,924.4444444444445,True,768.0,0.0,1557.3333333333333,874.6666666666666,320.0,9,8064,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,54.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.75,True,1,32192,3576.8888888888887,False,1984.0,0.0,6442.666666666667,1962.6666666666667,2016.0,9,27200,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,73.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,0.75,True,1,8128,903.1111111111111,True,576.0,0.0,1856.0,597.3333333333334,448.0,9,7936,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,48.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,1.0,True,5,135104,3295.2195121951218,False,4569.6,3680.0,4667.733333333334,1463.4666666666667,1292.8,41,30528,25344,21440,22208,30016,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/weak_first/budget_9000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,52.0,o3-mini-high_vs_gpt-5-nano,weak_first,9000,1.0,True,5,38144,930.3414634146342,True,819.2,624.0,1463.4666666666667,627.2,352.0,41,7232,7744,6848,8128,8000,0,0,0,0,0
