experiment_dir,source_batch,agent_id,is_nonreasoning,utility,model_pair,model_order,token_budget_prompted,competition_level,consensus_reached,final_round,total_tokens_sum,avg_tokens_per_interaction,num_interactions,setup_tokens_avg,thinking_tokens_avg,discussion_tokens_avg,proposal_tokens_avg,voting_tokens_avg,reflection_tokens_avg,round_0_tokens,round_1_tokens,round_2_tokens,round_3_tokens,round_4_tokens,round_5_tokens,round_6_tokens,round_7_tokens,round_8_tokens,round_9_tokens,round_10_tokens
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,46.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.75,True,2,81758,4809.294117647059,17,2338.5,4132.5,8305.166666666666,2183.6666666666665,0,5883.0,4677,45694,31387,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_3000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,77.0,grok-4_vs_gpt-5-nano,weak_first,3000,0.75,True,2,82878,4875.176470588235,17,1439.5,3940.0,8977.166666666666,1978.8333333333333,0,6383.0,2879,43468,36531,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.0,True,1,37292,4143.555555555556,9,1974.0,4234.0,7860.333333333333,1843.0,0,0.0,3948,33344,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.0,True,1,31586,3948.25,9,1409.0,0.0,7888.0,1701.3333333333333,0,0.0,2818,28768,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,71.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.25,True,1,40474,4497.111111111111,9,3335.0,4639.0,8122.0,1599.6666666666667,0,0.0,6670,33804,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,91.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.25,True,1,35286,3920.6666666666665,9,1404.0,2906.0,8103.0,1754.3333333333333,0,0.0,2808,32478,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,84.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.5,True,1,42678,4742.0,9,2893.5,5213.0,8725.666666666666,1833.6666666666667,0,0.0,5787,36891,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,69.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.5,True,1,42179,4686.555555555556,9,1442.5,3513.0,9809.333333333334,2117.6666666666665,0,0.0,2885,39294,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.75,True,2,98229,5778.176470588235,17,3101.5,3832.5,10644.5,2424.5,0,5947.0,6203,44467,47559,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_4000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,64.0,grok-4_vs_gpt-5-nano,weak_first,4000,0.75,True,2,87237,5131.588235294118,17,1402.5,2680.0,10423.166666666666,2106.5,0,3894.0,2805,41179,43253,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,500,0.0,True,1,31738,3526.4444444444443,9,2304.0,6293.0,5325.0,1620.6666666666667,0,0.0,4608,27130,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,500,0.0,True,1,23181,2575.6666666666665,9,1400.5,2572.0,4119.0,1817.0,0,0.0,2801,20380,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,62.0,grok-4_vs_gpt-5-nano,weak_first,500,0.25,True,1,38582,4286.888888888889,9,3628.0,4182.0,7043.0,2005.0,0,0.0,7256,31326,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,True,99.0,grok-4_vs_gpt-5-nano,weak_first,500,0.25,True,1,24623,2735.8888888888887,9,1390.5,2474.0,4519.333333333333,1936.6666666666667,0,0.0,2781,21842,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,69.0,grok-4_vs_gpt-5-nano,weak_first,500,0.5,True,1,35824,3980.4444444444443,9,2583.0,3560.0,7063.0,1969.6666666666667,0,0.0,5166,30658,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,True,85.0,grok-4_vs_gpt-5-nano,weak_first,500,0.5,True,1,22754,2844.25,9,1402.0,0.0,4730.333333333333,1919.6666666666667,0,0.0,2804,19950,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,53.0,grok-4_vs_gpt-5-nano,weak_first,500,0.75,True,1,34454,3828.222222222222,9,3173.5,3934.0,5818.666666666667,2239.0,0,0.0,6347,28107,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,True,67.0,grok-4_vs_gpt-5-nano,weak_first,500,0.75,True,1,25362,2818.0,9,1472.5,2868.0,4539.333333333333,1977.0,0,0.0,2945,22417,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,87.0,grok-4_vs_gpt-5-nano,weak_first,500,1.0,True,10,383242,4731.382716049383,81,2674.0,4623.8,7302.066666666667,1845.2666666666667,0,6359.555555555556,5348,38720,36955,44818,35433,48000,32502,38877,38737,37541,26311
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_500/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,True,13.0,grok-4_vs_gpt-5-nano,weak_first,500,1.0,True,10,272511,3364.3333333333335,81,1414.0,3022.1,5440.533333333334,1804.0333333333333,0,2458.3333333333335,2828,26374,28841,27103,26111,29875,26787,27660,27293,24523,25116
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,grok-4_vs_gpt-5-nano,weak_first,5000,0.0,True,1,38787,4309.666666666667,9,3725.5,6340.0,6588.666666666667,1743.3333333333333,0,0.0,7451,31336,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/grok-4_vs_gpt-5-nano/weak_first/budget_5000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,True,100.0,grok-4_vs_gpt-5-nano,weak_first,5000,0.0,True,1,27965,3107.222222222222,9,1419.5,3337.0,5335.0,1928.0,0,0.0,2839,25126,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.0,True,1,12195,1355.0,9,624.0,2743.0,1506.0,1228.6666666666667,0,0.0,1248,10947,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.0,True,1,40000,4444.444444444444,9,2127.5,4853.0,8260.0,2037.3333333333333,0,0.0,4255,35745,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,79.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.25,True,1,11910,1323.3333333333333,9,638.5,2913.0,1475.0,1098.3333333333333,0,0.0,1277,10633,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,87.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.25,True,1,49567,5507.444444444444,9,2845.5,5188.0,10289.333333333334,2606.6666666666665,0,0.0,5691,43876,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,69.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.5,True,1,11183,1242.5555555555557,9,602.5,1680.0,1506.6666666666667,1259.3333333333333,0,0.0,1205,9978,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,77.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.5,True,1,44979,4997.666666666667,9,2259.5,10503.0,7484.666666666667,2501.0,0,0.0,4519,40460,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,56.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.75,True,1,10291,1143.4444444444443,9,665.0,1084.0,1275.0,1350.6666666666667,0,0.0,1330,8961,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,73.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,0.75,True,1,43184,4798.222222222223,9,3004.5,5852.0,8539.666666666666,1901.3333333333333,0,0.0,6009,37175,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,86.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,1.0,True,8,89284,1373.6,65,682.0,1493.125,1849.2916666666667,1109.7916666666667,0,708.1428571428571,1364,11939,12618,10082,10824,11842,10330,10209,10076,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_100/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,14.0,o3-mini-high_vs_gpt-5-nano,strong_first,100,1.0,True,8,345230,5311.2307692307695,65,3342.5,4959.375,8221.708333333334,2398.5416666666665,0,6283.428571428572,6685,44945,47108,48190,37284,37361,47792,42565,33300,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.0,True,1,11733,1303.6666666666667,9,620.0,1824.0,2056.3333333333335,833.3333333333334,0,0.0,1240,10493,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.0,True,1,42458,4717.555555555556,9,2858.0,6298.0,8322.0,1826.0,0,0.0,5716,36742,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,91.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.25,True,1,15630,1736.6666666666667,9,754.0,2375.0,2902.0,1013.6666666666666,0,0.0,1508,14122,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,79.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.25,True,1,38058,4757.25,9,2517.5,3660.0,8811.666666666666,1464.0,0,0.0,5035,33023,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.5,True,1,13666,1518.4444444444443,9,623.0,2008.0,2138.6666666666665,1332.0,0,0.0,1246,12420,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,83.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.5,True,1,46673,5185.888888888889,9,2394.0,5560.0,9792.666666666666,2315.6666666666665,0,0.0,4788,41885,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,51.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.75,True,1,12473,1385.888888888889,9,659.0,1912.0,1950.3333333333333,1130.6666666666667,0,0.0,1318,11155,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,82.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,0.75,True,1,44083,4898.111111111111,9,3363.5,5989.0,8339.666666666666,2116.0,0,0.0,6727,37356,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,74.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,1.0,True,3,43286,1731.44,25,655.0,2107.6666666666665,2560.5555555555557,1146.4444444444443,0,1145.0,1310,17224,13062,11690,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_1000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,26.0,o3-mini-high_vs_gpt-5-nano,strong_first,1000,1.0,True,3,109427,4377.08,25,2858.0,4586.666666666667,6566.666666666667,2258.8888888888887,0,5260.5,5716,39574,28619,35518,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.0,True,1,14806,1645.111111111111,9,654.0,3271.0,2459.3333333333335,949.6666666666666,0,0.0,1308,13498,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.0,True,1,39422,4380.222222222223,9,2975.5,5349.0,7323.666666666667,2050.3333333333335,0,0.0,5951,33471,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,93.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.25,True,1,15406,1711.7777777777778,9,630.5,2053.0,3134.0,896.6666666666666,0,0.0,1261,14145,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,65.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.25,True,1,53422,5935.777777777777,9,3626.5,6807.0,10573.666666666666,2547.0,0,0.0,7253,46169,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,87.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.5,True,1,13507,1500.7777777777778,9,667.0,2098.0,2222.3333333333335,1136.0,0,0.0,1334,12173,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,66.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.5,True,1,31118,3457.5555555555557,9,3051.5,3817.0,4978.666666666667,2087.3333333333335,0,0.0,6103,25015,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,76.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.75,True,3,40091,1603.64,25,675.0,1604.3333333333333,2488.1111111111113,1093.6666666666667,0,846.0,1350,13451,10803,14487,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,56.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,0.75,True,3,132549,5301.96,25,3360.0,6163.0,8174.555555555556,2271.8888888888887,0,6661.0,6720,53541,32265,40023,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,75.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,1.0,True,10,132498,1635.7777777777778,81,656.5,2286.5,2277.6,1018.2666666666667,0,1049.3333333333333,1313,13556,12528,13968,14103,12877,12592,13104,13281,12022,13154
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_10000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,25.0,o3-mini-high_vs_gpt-5-nano,strong_first,10000,1.0,True,10,370965,4579.814814814815,81,2660.5,4975.1,6481.033333333334,2362.0,0,5622.444444444444,5321,39799,44839,37822,38913,34972,45417,33175,31119,35594,23994
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.0,True,1,12241,1360.111111111111,9,619.0,2204.0,2118.3333333333335,814.6666666666666,0,0.0,1238,11003,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.0,True,1,50672,5630.222222222223,9,2269.0,3582.0,12544.666666666666,1639.3333333333333,0,0.0,4538,46134,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,78.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.25,True,1,12257,1361.888888888889,9,622.0,1676.0,2215.6666666666665,896.6666666666666,0,0.0,1244,11013,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,98.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.25,True,1,38169,4241.0,9,2732.0,5779.0,6871.333333333333,2104.0,0,0.0,5464,32705,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,61.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.5,True,1,13825,1536.111111111111,9,720.5,1825.0,2641.3333333333335,878.3333333333334,0,0.0,1441,12384,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,82.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.5,True,1,49233,5470.333333333333,9,2306.5,8104.0,10088.0,2084.0,0,0.0,4613,44620,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,58.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.75,True,1,14826,1647.3333333333333,9,698.0,1417.0,2900.6666666666665,1103.6666666666667,0,0.0,1396,13430,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,75.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,0.75,True,1,43422,4824.666666666667,9,3647.5,3841.0,8634.0,2128.0,0,0.0,7295,36127,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Alpha,False,85.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,1.0,True,10,146279,1805.9135802469136,81,695.0,2174.2,2528.766666666667,1209.6333333333334,0,1221.6666666666667,1390,16892,13504,12766,13883,14972,14966,12185,13392,19568,12761
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_2000/comp_1_0,ttc_scaling_20260125_050451,Agent_Beta,False,15.0,o3-mini-high_vs_gpt-5-nano,strong_first,2000,1.0,True,10,399476,4931.802469135802,81,2923.5,4779.9,7640.8,2280.1666666666665,0,5355.666666666667,5847,42253,40064,39001,40334,49486,38595,41829,40129,35405,26533
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Alpha,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.0,True,1,13364,1484.888888888889,9,761.5,1876.0,2450.3333333333335,871.3333333333334,0,0.0,1523,11841,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_0,ttc_scaling_20260125_050451,Agent_Beta,False,100.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.0,True,1,35299,3922.1111111111113,9,2690.5,6660.0,6365.333333333333,1387.3333333333333,0,0.0,5381,29918,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Alpha,False,80.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.25,True,1,12707,1411.888888888889,9,656.5,2577.0,1974.0,965.0,0,0.0,1313,11394,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_25,ttc_scaling_20260125_050451,Agent_Beta,False,91.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.25,True,1,34938,3882.0,9,3195.5,3737.0,6285.666666666667,1984.3333333333333,0,0.0,6391,28547,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Alpha,False,82.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.5,True,1,15414,1712.6666666666667,9,635.5,2231.0,2653.3333333333335,1317.3333333333333,0,0.0,1271,14143,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_5,ttc_scaling_20260125_050451,Agent_Beta,False,63.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.5,True,1,48855,5428.333333333333,9,3751.0,4917.0,9775.0,2370.3333333333335,0,0.0,7502,41353,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Alpha,False,73.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.75,True,1,14292,1588.0,9,687.5,1709.0,2637.3333333333335,1098.6666666666667,0,0.0,1375,12917,0,0,0,0,0,0,0,0,0
experiments/results/ttc_scaling_20260125_050451/o3-mini-high_vs_gpt-5-nano/strong_first/budget_20000/comp_0_75,ttc_scaling_20260125_050451,Agent_Beta,False,56.0,o3-mini-high_vs_gpt-5-nano,strong_first,20000,0.75,True,1,51045,5671.666666666667,9,2489.5,7520.0,10512.0,2336.6666666666665,0,0.0,4979,46066,0,0,0,0,0,0,0,0,0
